Transaction_ID,Client_ID,Product_ID,Quantity,Transaction
23695,426,526,8,02:27:01 10/21/2013
23696,561,224,4,04:49:28 10/21/2013
23697,951,933,4,05:05:37 10/21/2013
23698,926,224,9,07:20:02 10/21/2013
23699,206,15,4,10:00:23 10/21/2013
23700,687,703,4,10:11:16 10/21/2013
23701,643,398,5,11:21:38 10/21/2013
23702,153,551,3,11:31:15 10/21/2013
23703,667,455,6,11:37:44 10/21/2013
23704,295,745,6,13:53:26 10/21/2013
23705,263,85,10,14:33:39 10/21/2013
23706,895,112,7,15:14:17 10/21/2013
23707,415,653,7,16:34:08 10/21/2013
23708,288,198,3,17:33:01 10/21/2013
23709,148,529,6,20:09:54 10/21/2013
23710,41,767,8,21:09:37 10/21/2013
23711,105,736,1,23:26:55 10/21/2013
23712,776,830,1,00:16:42 10/22/2013
23713,893,318,6,01:23:04 10/22/2013
23714,590,702,2,01:41:00 10/22/2013
23715,16,915,4,03:36:11 10/22/2013
23716,568,656,4,05:24:50 10/22/2013
23717,976,821,8,07:19:39 10/22/2013
23718,455,306,5,09:18:53 10/22/2013
23719,407,262,3,11:27:13 10/22/2013
23720,564,151,1,13:52:33 10/22/2013
23721,245,487,4,14:26:31 10/22/2013
23722,133,768,8,15:35:43 10/22/2013
23723,224,280,4,18:01:59 10/22/2013
23724,903,322,2,19:37:46 10/22/2013
23725,813,171,2,20:37:50 10/22/2013
23726,70,777,8,22:29:11 10/22/2013
23727,439,429,8,00:53:49 10/23/2013
23728,566,678,3,02:24:12 10/23/2013
23729,164,950,5,02:32:30 10/23/2013
23730,571,940,1,03:08:21 10/23/2013
23731,338,801,10,03:10:01 10/23/2013
23732,427,941,6,04:08:17 10/23/2013
23733,999,37,2,05:18:42 10/23/2013
23734,505,147,9,07:07:06 10/23/2013
23735,178,734,2,08:11:24 10/23/2013
23736,847,934,8,08:58:32 10/23/2013
23737,365,460,5,11:12:30 10/23/2013
23738,827,848,9,13:39:58 10/23/2013
23739,794,14,4,13:59:36 10/23/2013
23740,570,641,2,14:49:41 10/23/2013
23741,305,35,3,15:32:04 10/23/2013
23742,754,331,9,16:54:30 10/23/2013
23743,932,562,5,18:22:59 10/23/2013
23744,274,570,3,19:46:27 10/23/2013
23745,65,383,5,21:15:05 10/23/2013
23746,666,461,10,21:31:03 10/23/2013
23747,416,366,2,23:51:03 10/23/2013
23748,202,492,5,00:49:57 10/24/2013
23749,54,876,6,02:50:50 10/24/2013
23750,268,630,8,04:09:23 10/24/2013
23751,167,433,9,05:06:08 10/24/2013
23752,136,63,5,07:49:50 10/24/2013
23753,743,954,7,08:36:37 10/24/2013
23754,384,314,3,09:53:31 10/24/2013
23755,504,136,6,12:25:25 10/24/2013
23756,923,878,1,13:55:31 10/24/2013
23757,327,131,7,14:26:43 10/24/2013
23758,94,147,1,15:00:53 10/24/2013
23759,618,637,8,15:10:39 10/24/2013
23760,619,590,8,15:45:24 10/24/2013
23761,906,796,10,16:54:00 10/24/2013
23762,653,935,5,17:36:55 10/24/2013
23763,695,635,10,19:47:56 10/24/2013
23764,113,131,6,20:39:44 10/24/2013
23765,771,1,4,23:05:22 10/24/2013
23766,443,638,7,23:27:16 10/24/2013
23767,405,839,1,01:53:44 10/25/2013
23768,385,887,4,02:44:11 10/25/2013
23769,363,689,7,03:21:09 10/25/2013
23770,44,544,5,03:55:20 10/25/2013
23771,436,950,5,04:44:48 10/25/2013
23772,319,469,5,06:40:44 10/25/2013
23773,405,567,1,07:28:26 10/25/2013
23774,71,812,9,08:00:31 10/25/2013
23775,438,277,6,09:36:42 10/25/2013
23776,774,711,9,12:14:41 10/25/2013
23777,244,649,4,12:18:34 10/25/2013
23778,209,662,6,13:07:07 10/25/2013
23779,951,810,10,13:09:50 10/25/2013
23780,226,857,2,14:16:07 10/25/2013
23781,306,569,6,16:14:55 10/25/2013
23782,731,257,1,16:38:21 10/25/2013
23783,755,640,3,18:42:48 10/25/2013
23784,654,155,6,19:53:46 10/25/2013
23785,226,695,4,21:43:05 10/25/2013
23786,580,895,4,23:34:28 10/25/2013
23787,752,866,3,01:19:25 10/26/2013
23788,883,615,5,02:02:22 10/26/2013
23789,272,921,1,03:40:58 10/26/2013
23790,138,376,1,06:08:27 10/26/2013
23791,457,556,10,08:03:28 10/26/2013
23792,494,440,5,08:13:57 10/26/2013
23793,201,501,2,08:14:27 10/26/2013
23794,912,122,9,08:17:18 10/26/2013
23795,584,164,9,08:17:18 10/26/2013
23796,920,98,2,09:04:19 10/26/2013
23797,911,89,2,11:26:49 10/26/2013
23798,850,36,7,11:57:31 10/26/2013
23799,601,468,1,12:17:50 10/26/2013
23800,672,184,6,12:43:11 10/26/2013
23801,331,143,5,14:56:39 10/26/2013
23802,66,989,4,16:14:10 10/26/2013
23803,193,696,7,16:29:58 10/26/2013
23804,257,450,9,18:24:52 10/26/2013
23805,81,966,7,20:00:19 10/26/2013
23806,188,593,7,21:51:26 10/26/2013
23807,943,273,6,21:54:34 10/26/2013
23808,484,294,1,22:40:33 10/26/2013
23809,330,762,10,22:48:44 10/26/2013
23810,97,446,9,23:32:30 10/26/2013
23811,232,131,3,01:52:52 10/27/2013
23812,944,233,10,01:59:55 10/27/2013
23813,905,134,8,02:15:49 10/27/2013
23814,975,321,1,03:35:17 10/27/2013
23815,598,358,7,05:03:49 10/27/2013
23816,493,23,5,07:05:00 10/27/2013
23817,561,397,1,07:32:31 10/27/2013
23818,412,275,8,10:10:42 10/27/2013
23819,891,638,4,10:47:26 10/27/2013
23820,449,843,4,11:51:22 10/27/2013
23821,72,890,4,13:36:09 10/27/2013
23822,263,537,2,13:44:04 10/27/2013
23823,221,872,7,15:54:04 10/27/2013
23824,606,445,8,16:10:47 10/27/2013
23825,169,119,7,17:11:58 10/27/2013
23826,561,642,6,19:55:25 10/27/2013
23827,341,681,2,21:06:31 10/27/2013
23828,738,559,10,23:48:01 10/27/2013
23829,388,159,4,01:57:44 10/28/2013
23830,747,836,8,03:22:00 10/28/2013
23831,709,117,8,05:33:07 10/28/2013
23832,287,414,8,08:07:59 10/28/2013
23833,766,26,2,08:32:45 10/28/2013
23834,916,314,4,08:42:16 10/28/2013
23835,706,224,2,10:07:22 10/28/2013
23836,532,704,10,11:14:27 10/28/2013
23837,538,273,8,11:30:46 10/28/2013
23838,719,560,10,12:09:21 10/28/2013
23839,618,864,2,14:27:20 10/28/2013
23840,626,325,1,15:43:00 10/28/2013
23841,657,192,6,17:19:48 10/28/2013
23842,356,22,6,19:54:41 10/28/2013
23843,590,737,6,21:12:31 10/28/2013
23844,84,173,2,23:26:13 10/28/2013
23845,964,627,6,01:32:29 10/29/2013
23846,919,65,2,01:58:31 10/29/2013
23847,48,419,6,03:36:18 10/29/2013
23848,410,506,7,05:27:37 10/29/2013
23849,732,398,6,05:51:51 10/29/2013
23850,684,388,10,06:11:35 10/29/2013
23851,555,950,8,07:55:14 10/29/2013
23852,963,528,10,08:16:42 10/29/2013
23853,511,546,9,09:22:48 10/29/2013
23854,157,545,9,09:23:37 10/29/2013
23855,936,360,8,12:06:00 10/29/2013
23856,184,145,5,14:23:49 10/29/2013
23857,161,276,5,15:35:06 10/29/2013
23858,158,619,6,16:23:10 10/29/2013
23859,616,740,3,17:51:27 10/29/2013
23860,558,742,6,19:18:19 10/29/2013
23861,440,404,1,20:44:50 10/29/2013
23862,613,511,7,23:15:43 10/29/2013
23863,74,800,7,01:24:11 10/30/2013
23864,919,459,8,02:54:38 10/30/2013
23865,512,513,10,05:16:40 10/30/2013
23866,374,900,10,07:03:07 10/30/2013
23867,77,333,10,08:59:27 10/30/2013
23868,924,906,10,11:02:18 10/30/2013
23869,978,354,3,11:16:02 10/30/2013
23870,418,431,7,13:05:39 10/30/2013
23871,497,689,2,13:37:48 10/30/2013
23872,881,914,6,14:00:14 10/30/2013
23873,827,520,2,14:16:55 10/30/2013
23874,613,674,9,15:27:51 10/30/2013
23875,284,391,1,16:11:37 10/30/2013
23876,410,561,8,17:10:04 10/30/2013
23877,709,303,3,17:26:55 10/30/2013
23878,807,974,2,19:20:57 10/30/2013
23879,911,284,2,20:07:14 10/30/2013
23880,891,436,9,22:42:26 10/30/2013
23881,679,468,4,00:22:11 11/01/2013
23882,903,336,1,02:10:49 11/01/2013
23883,254,749,7,04:06:46 11/01/2013
23884,694,875,5,05:32:11 11/01/2013
23885,828,713,7,06:46:04 11/01/2013
23886,59,638,10,09:22:27 11/01/2013
23887,394,687,8,10:42:42 11/01/2013
23888,77,946,6,11:22:58 11/01/2013
23889,931,409,2,12:55:00 11/01/2013
23890,799,85,10,13:39:18 11/01/2013
23891,844,132,6,14:15:15 11/01/2013
23892,928,941,9,14:18:25 11/01/2013
23893,934,242,6,16:22:28 11/01/2013
23894,238,11,1,17:41:54 11/01/2013
23895,299,483,1,19:21:32 11/01/2013
23896,753,314,4,20:17:36 11/01/2013
23897,718,997,3,21:20:05 11/01/2013
23898,53,363,4,21:45:29 11/01/2013
23899,782,101,8,22:43:44 11/01/2013
23900,553,262,6,00:07:54 11/02/2013
23901,760,374,3,01:39:33 11/02/2013
23902,986,158,7,03:23:23 11/02/2013
23903,563,668,9,05:09:25 11/02/2013
23904,508,338,3,06:25:59 11/02/2013
23905,778,82,4,06:54:12 11/02/2013
23906,241,548,8,07:58:32 11/02/2013
23907,532,146,3,08:37:28 11/02/2013
23908,589,977,3,09:20:42 11/02/2013
23909,254,189,10,11:02:18 11/02/2013
23910,39,632,4,12:49:35 11/02/2013
23911,830,136,5,12:49:35 11/02/2013
23912,725,120,6,14:15:52 11/02/2013
23913,994,159,2,16:54:35 11/02/2013
23914,999,678,5,17:49:01 11/02/2013
23915,855,731,2,18:47:55 11/02/2013
23916,634,533,9,20:56:33 11/02/2013
23917,805,962,6,21:31:51 11/02/2013
23918,100,610,3,22:12:21 11/02/2013
23919,163,393,2,00:51:03 11/03/2013
23920,467,896,2,01:02:53 11/03/2013
23921,411,866,7,03:28:02 11/03/2013
23922,960,881,10,06:11:10 11/03/2013
23923,773,947,8,07:07:37 11/03/2013
23924,286,906,5,08:28:38 11/03/2013
23925,291,989,6,09:54:04 11/03/2013
23926,119,712,2,10:28:30 11/03/2013
23927,100,430,7,10:29:20 11/03/2013
23928,830,183,9,10:34:34 11/03/2013
23929,415,427,9,12:44:57 11/03/2013
23930,38,172,4,14:11:41 11/03/2013
23931,642,894,10,15:24:47 11/03/2013
23932,174,590,2,16:39:23 11/03/2013
23933,879,562,4,17:54:51 11/03/2013
23934,350,792,8,18:29:21 11/03/2013
23935,413,498,7,20:26:29 11/03/2013
23936,288,722,3,21:38:04 11/03/2013
23937,289,199,2,22:43:42 11/03/2013
23938,738,772,9,01:04:27 11/04/2013
23939,729,249,10,03:19:03 11/04/2013
23940,110,937,2,04:24:59 11/04/2013
23941,383,803,7,06:36:07 11/04/2013
23942,793,841,10,08:15:47 11/04/2013
23943,988,160,4,08:32:33 11/04/2013
23944,191,697,10,08:56:38 11/04/2013
23945,17,260,3,10:22:37 11/04/2013
23946,632,725,5,11:04:50 11/04/2013
23947,86,599,1,11:14:23 11/04/2013
23948,160,483,9,13:52:10 11/04/2013
23949,892,282,1,14:25:53 11/04/2013
23950,108,623,7,14:56:44 11/04/2013
23951,213,977,9,16:58:51 11/04/2013
23952,420,38,4,17:04:45 11/04/2013
23953,840,878,3,19:01:25 11/04/2013
23954,131,128,2,19:35:18 11/04/2013
23955,220,481,10,22:12:31 11/04/2013
23956,43,367,4,00:56:54 11/05/2013
23957,670,845,7,01:07:41 11/05/2013
23958,893,540,4,01:17:13 11/05/2013
23959,743,13,8,01:58:06 11/05/2013
23960,455,98,4,04:16:49 11/05/2013
23961,698,110,10,05:52:15 11/05/2013
23962,361,247,2,08:18:07 11/05/2013
23963,302,713,3,08:52:33 11/05/2013
23964,837,197,10,11:17:57 11/05/2013
23965,34,75,8,11:58:08 11/05/2013
23966,351,73,8,12:29:10 11/05/2013
23967,357,744,9,12:39:53 11/05/2013
23968,198,383,10,14:53:58 11/05/2013
23969,449,535,7,17:22:07 11/05/2013
23970,186,498,9,20:01:59 11/05/2013
23971,174,797,9,20:45:17 11/05/2013
23972,23,355,4,22:09:09 11/05/2013
23973,396,92,4,00:08:47 11/06/2013
23974,298,335,7,01:56:52 11/06/2013
23975,821,59,4,03:40:29 11/06/2013
23976,319,238,6,04:53:11 11/06/2013
23977,616,569,1,07:38:50 11/06/2013
23978,754,305,9,09:49:27 11/06/2013
23979,489,109,7,11:38:10 11/06/2013
23980,371,399,5,11:43:20 11/06/2013
23981,992,287,1,12:29:07 11/06/2013
23982,722,228,6,14:41:27 11/06/2013
23983,85,589,1,15:03:17 11/06/2013
23984,958,903,7,15:43:59 11/06/2013
23985,99,714,8,16:46:24 11/06/2013
23986,468,148,8,18:05:10 11/06/2013
23987,48,983,7,19:51:57 11/06/2013
23988,819,124,9,20:39:40 11/06/2013
23989,721,488,4,23:10:19 11/06/2013
23990,575,305,8,01:22:52 11/07/2013
23991,174,403,7,01:58:00 11/07/2013
23992,748,192,10,02:49:06 11/07/2013
23993,383,244,5,04:34:47 11/07/2013
23994,818,62,10,05:48:57 11/07/2013
23995,682,631,10,08:12:04 11/07/2013
23996,929,678,10,09:02:50 11/07/2013
23997,381,844,4,10:09:36 11/07/2013
23998,107,34,6,11:12:53 11/07/2013
23999,762,363,7,13:51:43 11/07/2013
24000,911,824,6,16:23:19 11/07/2013
24001,323,779,10,17:15:26 11/07/2013
24002,370,925,8,19:55:09 11/07/2013
24003,878,959,6,22:07:59 11/07/2013
24004,181,340,3,23:42:43 11/07/2013
24005,90,542,9,01:14:39 11/08/2013
24006,689,836,2,02:59:45 11/08/2013
24007,865,874,4,05:12:26 11/08/2013
24008,763,688,5,07:31:54 11/08/2013
24009,912,707,9,10:17:43 11/08/2013
24010,669,408,10,12:21:56 11/08/2013
24011,461,473,7,13:04:16 11/08/2013
24012,52,907,6,15:10:40 11/08/2013
24013,134,412,8,16:11:07 11/08/2013
24014,545,237,10,18:41:34 11/08/2013
24015,940,392,8,21:07:41 11/08/2013
24016,431,290,2,22:27:08 11/08/2013
24017,409,352,9,00:36:52 11/09/2013
24018,597,753,9,00:57:01 11/09/2013
24019,593,188,2,02:20:19 11/09/2013
24020,878,863,3,04:10:51 11/09/2013
24021,23,288,6,05:40:58 11/09/2013
24022,560,659,3,05:52:11 11/09/2013
24023,535,66,5,08:25:28 11/09/2013
24024,82,254,3,09:35:11 11/09/2013
24025,433,314,7,10:53:33 11/09/2013
24026,202,273,8,13:19:22 11/09/2013
24027,867,933,8,13:35:11 11/09/2013
24028,201,856,10,14:52:25 11/09/2013
24029,301,604,3,16:58:38 11/09/2013
24030,125,499,10,18:21:24 11/09/2013
24031,948,516,4,20:32:29 11/09/2013
24032,245,159,10,23:10:03 11/09/2013
24033,67,638,9,01:55:10 11/10/2013
24034,783,802,10,02:27:04 11/10/2013
24035,193,51,6,05:04:38 11/10/2013
24036,868,820,8,06:25:17 11/10/2013
24037,769,517,9,09:09:41 11/10/2013
24038,848,556,3,10:07:58 11/10/2013
24039,381,620,9,12:14:22 11/10/2013
24040,696,713,9,14:47:33 11/10/2013
24041,943,811,8,17:16:57 11/10/2013
24042,817,724,10,19:26:35 11/10/2013
24043,101,394,3,20:25:01 11/10/2013
24044,829,740,2,20:34:33 11/10/2013
24045,488,58,5,22:44:42 11/10/2013
24046,338,303,8,22:54:20 11/10/2013
24047,847,643,4,23:35:14 11/10/2013
24048,493,801,1,01:04:36 11/11/2013
24049,560,428,8,01:28:25 11/11/2013
24050,853,367,9,03:15:51 11/11/2013
24051,563,106,2,03:17:30 11/11/2013
24052,712,750,6,04:09:27 11/11/2013
24053,22,247,9,05:23:45 11/11/2013
24054,977,13,7,05:29:43 11/11/2013
24055,347,396,2,05:54:24 11/11/2013
24056,611,89,10,06:56:13 11/11/2013
24057,687,35,10,07:23:38 11/11/2013
24058,428,809,7,09:12:47 11/11/2013
24059,333,396,7,10:19:26 11/11/2013
24060,449,861,10,11:43:21 11/11/2013
24061,663,100,10,12:40:53 11/11/2013
24062,336,65,5,12:43:22 11/11/2013
24063,936,17,3,13:02:48 11/11/2013
24064,853,931,7,14:50:14 11/11/2013
24065,109,74,1,16:37:25 11/11/2013
24066,39,352,8,16:47:59 11/11/2013
24067,543,478,6,19:00:00 11/11/2013
24068,143,290,2,21:33:46 11/11/2013
24069,521,258,6,22:20:08 11/11/2013
24070,992,55,10,23:03:47 11/11/2013
24071,707,38,7,23:11:06 11/11/2013
24072,942,705,6,01:18:19 11/12/2013
24073,243,111,7,02:55:27 11/12/2013
24074,628,549,1,03:58:39 11/12/2013
24075,508,906,10,04:30:51 11/12/2013
24076,255,463,6,07:00:51 11/12/2013
24077,662,763,4,08:22:27 11/12/2013
24078,330,902,6,10:58:40 11/12/2013
24079,762,217,9,10:59:14 11/12/2013
24080,8,611,7,11:34:03 11/12/2013
24081,406,466,5,12:11:41 11/12/2013
24082,152,253,1,12:55:50 11/12/2013
24083,115,23,9,14:59:08 11/12/2013
24084,842,127,5,17:07:35 11/12/2013
24085,290,634,6,17:27:31 11/12/2013
24086,746,800,9,19:41:52 11/12/2013
24087,746,477,2,21:35:18 11/12/2013
24088,619,905,7,23:10:01 11/12/2013
24089,828,342,6,01:33:02 11/13/2013
24090,4,528,3,03:05:37 11/13/2013
24091,637,786,1,04:35:27 11/13/2013
24092,132,82,4,05:00:41 11/13/2013
24093,176,371,10,05:58:14 11/13/2013
24094,219,130,3,08:29:18 11/13/2013
24095,762,152,8,08:49:44 11/13/2013
24096,943,71,8,08:58:23 11/13/2013
24097,58,886,9,09:49:17 11/13/2013
24098,104,897,5,10:28:51 11/13/2013
24099,878,169,4,11:39:01 11/13/2013
24100,279,183,1,13:55:06 11/13/2013
24101,44,274,6,15:58:54 11/13/2013
24102,297,375,1,16:17:33 11/13/2013
24103,943,403,7,17:25:42 11/13/2013
24104,790,686,2,17:56:48 11/13/2013
24105,489,561,9,18:06:41 11/13/2013
24106,99,96,5,19:12:07 11/13/2013
24107,69,473,8,20:24:33 11/13/2013
24108,365,857,8,22:08:06 11/13/2013
24109,167,31,7,22:48:59 11/13/2013
24110,993,183,8,01:11:02 11/14/2013
24111,861,629,7,03:06:54 11/14/2013
24112,104,132,10,05:46:08 11/14/2013
24113,357,285,8,08:29:52 11/14/2013
24114,362,268,6,10:33:42 11/14/2013
24115,796,849,9,11:42:48 11/14/2013
24116,477,281,1,13:17:28 11/14/2013
24117,54,847,7,14:06:09 11/14/2013
24118,410,573,6,14:36:52 11/14/2013
24119,277,752,7,15:37:46 11/14/2013
24120,438,607,1,18:14:02 11/14/2013
24121,574,156,7,19:47:38 11/14/2013
24122,614,488,3,20:25:38 11/14/2013
24123,749,933,6,20:38:06 11/14/2013
24124,575,446,2,22:49:38 11/14/2013
24125,320,497,5,23:16:42 11/14/2013
24126,142,704,5,01:36:43 11/15/2013
24127,720,751,2,02:47:53 11/15/2013
24128,859,143,1,03:58:13 11/15/2013
24129,568,437,4,05:19:53 11/15/2013
24130,995,526,10,06:49:54 11/15/2013
24131,277,421,4,08:30:12 11/15/2013
24132,78,690,10,08:39:30 11/15/2013
24133,920,262,5,10:22:07 11/15/2013
24134,100,647,8,13:02:20 11/15/2013
24135,49,792,2,13:11:26 11/15/2013
24136,815,229,6,14:55:56 11/15/2013
24137,938,3,10,16:43:07 11/15/2013
24138,692,539,7,17:23:52 11/15/2013
24139,855,443,9,18:12:08 11/15/2013
24140,5,114,8,20:08:55 11/15/2013
24141,324,898,10,21:20:52 11/15/2013
24142,488,925,10,23:43:00 11/15/2013
24143,908,201,2,02:21:28 11/16/2013
24144,172,871,8,04:35:47 11/16/2013
24145,817,630,10,04:40:29 11/16/2013
24146,530,737,10,04:44:07 11/16/2013
24147,102,5,5,07:19:13 11/16/2013
24148,222,397,5,07:51:07 11/16/2013
24149,834,630,3,08:49:11 11/16/2013
24150,195,308,10,08:49:11 11/16/2013
24151,266,533,5,11:06:47 11/16/2013
24152,766,753,9,13:31:30 11/16/2013
24153,549,853,6,16:08:51 11/16/2013
24154,234,33,6,17:16:48 11/16/2013
24155,946,756,5,18:07:25 11/16/2013
24156,296,429,6,20:34:12 11/16/2013
24157,309,651,4,22:39:04 11/16/2013
24158,979,751,3,23:22:29 11/16/2013
24159,991,788,2,00:47:56 11/17/2013
24160,327,482,1,01:06:10 11/17/2013
24161,430,15,6,03:24:54 11/17/2013
24162,910,283,7,05:39:42 11/17/2013
24163,433,962,4,07:22:24 11/17/2013
24164,168,224,1,08:38:07 11/17/2013
24165,182,151,5,10:37:09 11/17/2013
24166,542,306,3,10:46:28 11/17/2013
24167,700,758,10,12:29:29 11/17/2013
24168,296,216,9,13:58:18 11/17/2013
24169,889,896,7,14:20:29 11/17/2013
24170,417,911,7,16:08:53 11/17/2013
24171,570,149,6,16:49:15 11/17/2013
24172,991,695,5,17:40:33 11/17/2013
24173,237,495,4,18:27:48 11/17/2013
24174,843,394,7,18:33:48 11/17/2013
24175,218,389,6,20:57:36 11/17/2013
24176,260,283,3,23:16:39 11/17/2013
24177,367,479,1,00:57:12 11/18/2013
24178,861,743,7,01:43:21 11/18/2013
24179,479,851,6,03:02:38 11/18/2013
24180,152,587,9,05:31:21 11/18/2013
24181,963,49,2,07:28:43 11/18/2013
24182,777,968,9,09:10:38 11/18/2013
24183,445,799,3,09:29:48 11/18/2013
24184,955,113,2,12:14:02 11/18/2013
24185,257,859,10,12:29:37 11/18/2013
24186,856,365,10,13:12:41 11/18/2013
24187,638,44,1,13:53:44 11/18/2013
24188,188,273,8,15:56:48 11/18/2013
24189,576,106,3,16:56:10 11/18/2013
24190,259,970,7,19:41:42 11/18/2013
24191,451,288,2,21:08:07 11/18/2013
24192,221,736,8,21:32:38 11/18/2013
24193,584,361,3,22:06:23 11/18/2013
24194,996,725,3,23:14:25 11/18/2013
24195,765,532,2,00:13:29 11/19/2013
24196,428,533,4,02:27:52 11/19/2013
24197,430,265,1,03:33:46 11/19/2013
24198,179,892,2,03:56:40 11/19/2013
24199,306,900,5,03:57:30 11/19/2013
24200,392,195,6,06:00:55 11/19/2013
24201,725,576,10,08:42:18 11/19/2013
24202,308,163,8,10:33:13 11/19/2013
24203,852,994,10,12:27:56 11/19/2013
24204,51,646,6,13:33:01 11/19/2013
24205,441,69,5,15:34:15 11/19/2013
24206,415,704,8,17:29:17 11/19/2013
24207,961,712,10,20:10:21 11/19/2013
24208,676,523,5,22:03:54 11/19/2013
24209,29,9,1,22:33:58 11/19/2013
24210,980,318,1,23:38:19 11/19/2013
24211,999,356,7,01:41:54 11/20/2013
24212,207,739,6,02:46:40 11/20/2013
24213,108,930,5,03:34:10 11/20/2013
24214,35,305,4,04:13:51 11/20/2013
24215,238,669,9,04:28:41 11/20/2013
24216,46,835,6,05:00:48 11/20/2013
24217,476,607,4,06:41:45 11/20/2013
24218,846,446,10,08:46:51 11/20/2013
24219,206,736,6,09:36:12 11/20/2013
24220,97,618,6,10:45:43 11/20/2013
24221,193,525,5,12:35:56 11/20/2013
24222,485,63,3,13:10:45 11/20/2013
24223,587,244,9,14:38:29 11/20/2013
24224,99,386,6,16:36:14 11/20/2013
24225,841,862,6,18:20:11 11/20/2013
24226,654,294,8,18:48:28 11/20/2013
24227,409,690,8,19:27:50 11/20/2013
24228,154,940,9,21:55:06 11/20/2013
24229,584,36,6,23:08:22 11/20/2013
24230,282,950,4,23:38:23 11/20/2013
24231,523,586,1,00:39:35 11/21/2013
24232,604,396,9,02:27:12 11/21/2013
24233,890,457,10,04:27:58 11/21/2013
24234,373,471,4,04:39:35 11/21/2013
24235,810,289,8,06:18:19 11/21/2013
24236,893,906,7,08:23:11 11/21/2013
24237,987,424,7,10:46:20 11/21/2013
24238,998,771,10,11:54:28 11/21/2013
24239,203,372,3,14:31:25 11/21/2013
24240,739,834,6,16:06:54 11/21/2013
24241,788,806,4,16:55:55 11/21/2013
24242,861,619,4,17:39:48 11/21/2013
24243,692,605,8,18:41:58 11/21/2013
24244,387,65,3,20:21:54 11/21/2013
24245,58,21,2,22:12:00 11/21/2013
24246,493,168,2,00:08:27 11/22/2013
24247,459,488,10,00:18:59 11/22/2013
24248,822,381,1,01:13:57 11/22/2013
24249,933,224,7,03:26:28 11/22/2013
24250,578,390,5,04:01:43 11/22/2013
24251,1000,272,4,05:48:39 11/22/2013
24252,887,210,7,05:58:29 11/22/2013
24253,840,694,8,06:00:06 11/22/2013
24254,115,246,9,06:15:02 11/22/2013
24255,45,362,1,08:54:47 11/22/2013
24256,629,541,1,09:46:56 11/22/2013
24257,29,740,9,12:13:23 11/22/2013
24258,512,112,10,13:21:43 11/22/2013
24259,59,810,9,15:38:15 11/22/2013
24260,878,879,2,18:02:09 11/22/2013
24261,597,485,4,18:43:13 11/22/2013
24262,183,786,1,21:23:13 11/22/2013
24263,680,302,5,22:11:50 11/22/2013
24264,912,664,1,22:19:05 11/22/2013
24265,221,446,6,22:40:59 11/22/2013
24266,904,396,6,22:44:09 11/22/2013
24267,135,438,6,22:48:32 11/22/2013
24268,830,34,3,00:28:00 11/23/2013
24269,674,213,9,00:29:17 11/23/2013
24270,56,390,4,01:29:22 11/23/2013
24271,893,522,3,02:35:19 11/23/2013
24272,945,57,5,03:00:32 11/23/2013
24273,285,902,7,03:45:32 11/23/2013
24274,213,646,10,06:31:29 11/23/2013
24275,843,584,8,07:19:56 11/23/2013
24276,136,772,6,09:26:14 11/23/2013
24277,999,624,3,09:53:09 11/23/2013
24278,146,433,1,12:22:15 11/23/2013
24279,67,712,7,12:29:12 11/23/2013
24280,551,682,3,14:43:22 11/23/2013
24281,485,947,7,15:55:53 11/23/2013
24282,818,137,3,16:33:20 11/23/2013
24283,824,594,9,19:00:40 11/23/2013
24284,336,239,8,19:20:21 11/23/2013
24285,83,683,5,20:56:08 11/23/2013
24286,752,407,9,23:24:46 11/23/2013
24287,583,740,2,23:44:50 11/23/2013
24288,140,670,4,00:12:18 11/24/2013
24289,486,107,3,02:00:09 11/24/2013
24290,692,360,7,02:40:37 11/24/2013
24291,47,711,2,05:21:54 11/24/2013
24292,614,933,2,07:25:20 11/24/2013
24293,731,729,4,08:11:41 11/24/2013
24294,92,982,10,09:35:04 11/24/2013
24295,350,809,7,11:22:58 11/24/2013
24296,875,214,3,13:14:56 11/24/2013
24297,665,977,6,14:25:07 11/24/2013
24298,738,885,10,16:12:30 11/24/2013
24299,751,687,3,16:51:15 11/24/2013
24300,467,903,5,17:04:40 11/24/2013
24301,134,436,7,19:15:23 11/24/2013
24302,250,184,1,19:25:32 11/24/2013
24303,552,761,9,21:20:55 11/24/2013
24304,302,487,7,22:06:03 11/24/2013
24305,834,527,6,00:51:16 11/25/2013
24306,299,124,4,02:07:23 11/25/2013
24307,491,153,10,04:13:51 11/25/2013
24308,556,195,6,06:12:04 11/25/2013
24309,12,706,2,08:28:45 11/25/2013
24310,249,697,10,11:04:53 11/25/2013
24311,616,681,5,12:33:00 11/25/2013
24312,836,764,4,13:30:36 11/25/2013
24313,227,845,5,14:11:10 11/25/2013
